business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,final
Lk2I8GTjKLd_R1drktNWNg,"""Pickle Barrel""",Yonge and Eglinton,"""2300 Yonge Street""",Toronto,ON,M4P 1E4,43.7072717,-79.3995546,2,128,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
YKbJP76PSTRXqTU_GNKoeQ,"""Politica Resto Bar""",Niagara,"""127 Strachan Avenue""",Toronto,ON,M6J 2S7,43.6433151,-79.4120547,3.5,19,0,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
CF2HAEZwaqpMqqHtC5c9tw,"""Chi-Ko-Roo""",Church-Wellesley Village,"""491 Church Street""",Toronto,ON,M4Y 2C6,43.6651518,-79.3805922,3.5,11,0,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
ORyR5StmKX5HjvFEV1oBXQ,"""Red Lobster""",,"""3200 Dufferin Street""",Toronto,ON,M6A 2T3,43.7187157,-79.4563123,2.5,33,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
izucdKmWkOyOsEqZE5sYFg,"""Jim's Restaurant""",Leslieville,"""897 Queen St E""",Toronto,ON,M4M 1J4,43.6605032,-79.3420692,3.5,24,0,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
bNO_c8Gka2Rkwaub3qVAMQ,"""Micro Time Cafe""",Church-Wellesley Village,"""25 Wellesley Street E""",Toronto,ON,M4Y 3B2,43.665211,-79.383316,3,20,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
oehhO64RcYeo3LCPZkGEig,"""Swiss Chalet Rotisserie & Grill""",The Beach,"""2148 Queen St E""",Toronto,ON,M4E 1E3,43.6717603,-79.2929524,2.5,9,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
NRNIRY1uhvNZRhryXj2OLw,"""Swiss Chalet Rotisserie & Grill""",Etobicoke,"""5487 Dundas St W""",Toronto,ON,M9B 1B5,43.6320348,-79.5438382,3,6,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
_HqZL3gK98-Q4ObAoyM1aw,"""Rose and Sons Swan""",West Queen West,"""892 Queen Street W""",Toronto,ON,M6J 1G3,43.64504061,-79.41487523,4,47,0,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
zBrm-ejSU0QwDlpFyCs9zQ,"""Hurricanes Roadhouse Restaurant""",Dovercourt,"""963 Bloor Street W""",Toronto,ON,M6H 1L7,43.6613222,-79.4286119,3.5,37,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
_viJXCHkTCTLS9_HtCLq2A,"""The Eagle Twins Restaurant""",,"""954 St Clair Avenue W""",Toronto,ON,M6E 1A1,43.6796994,-79.4359935,4,8,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
k_90gSYkCpPuTPlgMzVd8g,"""Eggsmart""",Christie Pits,"""864 Bloor Street West""",Toronto,ON,M6G 1M7,43.66243884,-79.42450047,2,14,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
UV3oegQXN8tWtm8azFPZ2w,"""Kramer's Bar & Grill""",Mount Pleasant and Davisville,"""1915 Yonge Street""",Toronto,ON,M4S 1Z3,43.6986376,-79.3963308,3,39,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
GE0OgaPz42hvKuSLKo42WQ,"""Richtree Market Restaurants""",St. Lawrence,"""42 Yonge Street""",Toronto,ON,M5E 1T1,43.6475443,-79.3773804,3,38,0,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
CBMcVQlLdD5I5Vd-3PRFGw,"""Midtown Gastro Hub""",Deer Park,"""1535 Yonge Street""",Toronto,ON,M4T 1Z8,43.69009162,-79.39466659,2.5,21,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
Kpp1-MeFvYMhAKskp-Ke1Q,"""The Goodman Pub & Kitchen""",Harbourfront,"""207 Queens Quay W""",Toronto,ON,M5J 1A7,43.6391042,-79.38024628,3,40,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
UTmM2DcdubMC8OYTgEQ4Pg,"""Cafe Monterey""",,"""3450 Dufferin Street""",Toronto,ON,M6A 2V1,43.7265746,-79.4576317,4,4,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
sHnN3JliwVWvGX76Odmlbw,"""Local Kitchen & Winebar""",Parkdale,"""1710 Queen Street W""",Toronto,ON,M6N,43.6389877,-79.4451285,4,63,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
rGZtr_ZfOVfmj9aTLV11Rw,"""Harvey's Restaurants""",,"""1791 Ave Rd""",Toronto,ON,M5M 3Z3,43.730173,-79.418561,3,8,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
wVc3g-YfyDvkOLDecpr4DA,"""Five Doors North""",Mount Pleasant and Davisville,"""2088 Yonge Street""",Toronto,ON,M4S 2A3,43.70221527,-79.39761437,4,95,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
E58e6-o5SVlyaIRLVlOeCg,"""North 44 Restaurant""",Yonge and Eglinton,"""2537 Yonge Street""",Toronto,ON,M4P 2H9,43.7130402,-79.3992905,4,83,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
4IZsGR2mSg7jiCKKZ6VZkQ,"""Maggies""",Church-Wellesley Village,"""20 Charles Street E""",Toronto,ON,M4Y 1T1,43.6690283,-79.3850912,3,24,0,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
Iojwvqi475VZ7n27LGfnBw,"""The Cure""",Brockton Village,"""1484 Dundas Street W""",Toronto,ON,M6K 1T5,43.64972457,-79.43158459,3.5,32,0,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
xAboCt1b_NoMjzTPOGPM8g,"""Burger Stomper""",Riverdale,"""364 Danforth Avenue""",Toronto,ON,M4K 2Z1,43.6774594,-79.3523975,3.5,76,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
QBEqnk76Q5N1on4LAry2_g,"""Sunset Grill""",,"""2610 Weston Rd""",Toronto,ON,M9N 2B1,43.71121769,-79.53521971,2,4,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
96X4OwboB2qCLY7tQ20wMg,"""Rainforest Cafe""",,"""3401 Dufferin St""",Toronto,ON,M6A 2T9,43.7247752,-79.4553801,3,40,0,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
cQyeji3UDzBuO_7bq89dFA,"""The Tavern by Trevor""",Entertainment District,"""147 Spadina Avenue""",Toronto,ON,M5V 2L7,43.6480081,-79.3958459,3.5,54,0,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
bQBgNy86IIJaBpaQLxq_0Q,"""Sammy's Eatery""",East York,"""158 O'Connor Drive""",Toronto,ON,M4J,43.6934637,-79.3495404,3,7,0,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
uF86ZhygpBEGr3CudNemYA,"""O.Noir""",Church-Wellesley Village,"""620 Church St""",Toronto,ON,M4Y 2G2,43.669096,-79.3827225,3.5,273,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
p8lcQpcebIN1r7v0wn0fNA,"""Golden Swiss Eat N run""",Scarborough,"""2848 Ellesmere Road""",Toronto,ON,M1E 4B8,43.7835249,-79.2051014,4.5,22,0,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
cTbFJzHQzFSX-z3JF4abKQ,"""One Restaurant""",Yorkville,"""116 Yorkville Avenue""",Toronto,ON,M5R 1C2,43.6708595,-79.3934235,3.5,160,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
DQbbE26lEFq4rEFSaEEhRg,"""Swiss Chalet Rotisserie & Grill""",Scarborough,"""853 Milner Ave""",Toronto,ON,M1B 3C3,43.8003939,-79.198418,2,14,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
D3jaTcBrVy7FdOzZwRbgDw,"""Swiss Chalet Rotisserie & Grill""",,"""3253 Bayview Ave""",Toronto,ON,M2K 1G4,43.7886967,-79.3928512,3.5,16,1,"[""American"","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
#NAME?,"""Teta's Mediterranean Kitchen & Bakery""",,"""19B-4610 Dufferin Street""",Toronto,ON,M3H 5S4,43.77285536,-79.46796298,5,38,1,"[""Arabian"",""Mediterranean"",""Bakeries"",""Middle Eastern"",""Restaurants"",""Ethnic Food"",""Food"",""Specialty Food"","""","""","""","""","""","""",""""]"
Z_To-BdS4fxQfSOag0-CPw,"""Sindebad Restaurant""",Kensington Market,"""339 College street""",Toronto,ON,M5T 1S2,43.65737791,-79.40280676,2.5,7,1,"[""Arabian"",""Middle Eastern"",""Halal"",""Salad"",""Restaurants"","""","""","""","""","""","""","""","""","""",""""]"
uew_eyPjXlXDXs3LVM7EnQ,"""Shawarma 360""",Scarborough,"""1 William Kitchen Road""",Toronto,ON,M1P 2Y4,43.77037452,-79.27869324,3.5,27,1,"[""Arabian"",""Restaurants"",""Middle Eastern"",""Modern European"","""","""","""","""","""","""","""","""","""","""",""""]"
PMACs_KByRaEcVUs9jO_Vg,"""Latin Taste""",Kensington Market,"""200 Baldwin Street""",Toronto,ON,M5T 1L8,43.655127,-79.401609,4.5,21,1,"[""Argentine"",""Mexican"",""Restaurants"",""Latin American"",""Food"",""Bakeries"",""Peruvian"","""","""","""","""","""","""","""",""""]"
SXJEPy7Sye3wCsfxOxANuQ,"""Iberia-Sur Restaurant""",Dufferin Grove,"""839 College Street""",Toronto,ON,M6H 1A1,43.6542445,-79.4229429,4,9,0,"[""Argentine"",""Portuguese"",""Restaurants"",""Steakhouses"","""","""","""","""","""","""","""","""","""","""",""""]"
5HeJ9wyEYq9ua5WGxXVjJA,"""VOS Restaurante Argentino""",Dufferin Grove,"""847 College Street""",Toronto,ON,M6H 1A1,43.65411313,-79.42308996,4.5,5,1,"[""Argentine"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
Y8PJQkkql6V2tQEvO0xbQw,"""Manhattan Sandwichesss""",Entertainment District,"""328 Richmond St W""",Toronto,ON,M5V,43.6488814,-79.3925067,3,4,0,"[""Argentine"",""Sandwiches"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
joMyW9KcBEsHJxQuAMulaQ,"""Roll Play""",Downtown Core,"""10A Edward Street, Second Floor""",Toronto,ON,M5G 1C9,43.656977,-79.3815536,3.5,112,0,"[""Arts & Entertainment"",""Coffee & Tea"",""Bars"",""Cocktail Bars"",""Chinese"",""Canadian"","""","""","""","""","""","""","""","""",""""]"
#NAME?,"""The Dakota Tavern""",Ossington Strip,"""249 Ossington Avenue""",Toronto,ON,M6J 3A1,43.6497366,-79.4207667,4,72,1,"[""Arts & Entertainment"",""Dive Bars"",""Music Venues"",""Restaurants"",""Breakfast & Brunch"",""Nightlife"",""Bars"","""","""","""","""","""","""","""",""""]"
d1NqodSwHT9loXeS7GsF7A,"""Purina PawsWay""",Harbourfront,"""245 Queens Quay W""",Toronto,ON,M5J 2K9,43.6389217,-79.385369,4,31,0,"[""Arts & Entertainment"",""Event Planning & Services"",""Pet Services"",""Museums"",""Venues & Event Spaces"",""Pets"",""Education"",""PetTraining"",""PetStores"","""","""","""","""","""",""""]"
a_Ae4lBAaUFfk-KjJ1eM5g,"""Young Centre for the Performing Arts""",Distillery District,"""50 Tank House Lane""",Toronto,ON,M5A 3C4,43.6508509,-79.3574587,3.5,4,1,"[""Arts & Entertainment"",""Event Planning & Services"",""Restaurants"",""Cafes"",""Venues & Event Spaces"",""Performing Arts"","""","""","""","""","""","""","""","""",""""]"
1saLPYnNZsNKBl-rJPcmqg,"""House of VR""",Queen Street West,"""639 Queen Street W""",Toronto,ON,M5V 2B7,43.64712742,-79.40343104,4,7,1,"[""Arts & Entertainment"",""Event Planning & Services"",""Team Building Activities"",""Lounges"",""Nightlife"",""Bars"",""Arcades"",""Venues & Event Spaces"","""","""","""","""","""","""",""""]"
fts-0WEbU0oFTFcLP74KRw,"""Loft404 Inspired Gatherings""",Entertainment District,"""263 Adelaide Street W, 4th Floor""",Toronto,ON,M5H 1Y2,43.6478592,-79.3895905,4,7,1,"[""Arts & Entertainment"",""Event Planning & Services"",""Venues & Event Spaces"","""","""","""","""","""","""","""","""","""","""","""",""""]"
C7XmsCURQH6XIpkXpkxLhQ,"""Ellington's Music & Cafe""",Wychwood,"""805 St Clair Avenue W""",Toronto,ON,M6C 1B9,43.680461,-79.4305119,3.5,14,0,"[""Arts & Entertainment"",""Food"",""Nightlife"",""Coffee & Tea"",""Jazz & Blues"","""","""","""","""","""","""","""","""","""",""""]"
Y9TialvINU0jf0GXaCXuiA,"""Farside""",Riverdale,"""600 Gerrard Street E""",Toronto,ON,M4M 1Y3,43.6658383,-79.3518547,4.5,7,1,"[""Arts & Entertainment"",""HotDogs"",""Nightlife"",""Restaurants"",""Bars"","""","""","""","""","""","""","""","""","""",""""]"
iXQ4BFkcIDXbukYklFnjVQ,"""Nocturne""",Alexandra Park,"""550 Queen Street W""",Toronto,ON,M5V 2B5,43.6476659,-79.4029785,2.5,7,1,"[""Arts & Entertainment"",""Music Venues"",""Bars"",""Nightlife"","""","""","""","""","""","""","""","""","""","""",""""]"
LmXxzIkRDzAiVPztnkBb_w,"""Boots & Bourbon Saloon""",Riverdale,"""725 Queen Street E""",Toronto,ON,M4M 1H1,43.6588471,-79.3491037,3,47,1,"[""Arts & Entertainment"",""Nightlife"",""American"","""","""","""","""","""","""","""","""","""","""","""",""""]"
wTbHEY6aQ2MB2zzYPnm9Bw,"""Capitol Event Theatre""",Yonge and Eglinton,"""2492 Yonge Street""",Toronto,ON,M4P 2H7,43.71197682,-79.39956165,4.5,3,1,"[""Arts & Entertainment"",""Nightlife"",""Venues & Event Spaces"",""Cabaret"",""Event Planning & Services"",""Music Venues"","""","""","""","""","""","""","""","""",""""]"
t8BmwzTWBRy3c6rMVbF76A,"""Canadian Opera Company""",Downtown Core,"""145 Queen Street W""",Toronto,ON,M5H 4G1,43.65073339,-79.38598038,4,11,1,"[""Arts & Entertainment"",""Opera & Ballet"",""Performing Arts"","""","""","""","""","""","""","""","""","""","""","""",""""]"
cPPYaBM07eTlkknpvVpW1Q,"""The Theatre Centre""",West Queen West,"""1115 Queen Street W""",Toronto,ON,M6J 3T4,43.6431093,-79.4232584,4.5,5,1,"[""Arts & Entertainment"",""Performing Arts"",""Cafes"",""Restaurants"","""","""","""","""","""","""","""","""","""","""",""""]"
jLkyTDArqZrQdCOefFIw0A,"""CAA Theatre""",Church-Wellesley Village,"""651 Yonge Street""",Toronto,ON,M4Y 1Z9,43.66807127,-79.38558362,3,21,1,"[""Arts & Entertainment"",""Performing Arts"",""Ticket Sales"",""Opera & Ballet"","""","""","""","""","""","""","""","""","""","""",""""]"
3_pqjWhP3js9AQy3Ktm2uw,"""Shoxs Billiard Lounge""",The Junction,"""2827 Dundas Street West""",Toronto,ON,M6P 1Y6,43.6653114,-79.4636247,3,28,1,"[""Arts & Entertainment"",""Restaurants"",""Bars"",""Casinos"",""Nightlife"",""Sports Bars"",""American"","""","""","""","""","""","""","""",""""]"
Gv8u5bX_Kd7HG7jkeF_vWA,"""Ten Feet Tall""",The Danforth,"""1381 Danforth Avenue""",Toronto,ON,M4J 1N2,43.6822547,-79.3280136,3,5,0,"[""Arts & Entertainment"",""Restaurants"",""Cafes"",""Music Venues"",""Nightlife"","""","""","""","""","""","""","""","""","""",""""]"
TG2t1506rIs1OA1TfH0r6w,"""Fat City Blues""",Dufferin Grove,"""890 College Street""",Toronto,ON,M6H 1A3,43.6540339,-79.4250039,4,24,0,"[""Arts & Entertainment"",""Restaurants"",""Jazz & Blues"",""Bars"",""Cajun/Creole"",""Cocktail Bars"",""Nightlife"","""","""","""","""","""","""","""",""""]"
pkwT4cqZVp3OX4uQla3MCQ,"""Bassline Music Bar""",Bickford Park,"""865 Bloor Street W""",Toronto,ON,M6G 1M5,43.6620951,-79.4246561,4,12,1,"[""Arts & Entertainment"",""Restaurants"",""Nightlife"",""Bars"",""Comfort Food"",""Music Venues"","""","""","""","""","""","""","""","""",""""]"
jWbj4QG1Sqnj33UJyNNpcQ,"""Scratch Espresso Bar""",Casa Loma,"""1358 Bathurst St""",Toronto,ON,M5R 3H7,43.6798006,-79.4170967,3.5,5,0,"[""Arts & Entertainment"",""Shopping"",""Coffee & Tea"",""Food"",""Art Galleries"","""","""","""","""","""","""","""","""","""",""""]"
dLL8CPz-Dh-H9nQLjAWzWA,"""Martha Hicks School of Ballet""",,"""1660 Avenue Road""",Toronto,ON,M5M 3X9,43.7264618,-79.4176948,4.5,3,1,"[""Arts & Entertainment"",""SpecialtySchools"",""Performing Arts"",""Sporting Goods"",""Shopping"",""Dance Schools"",""Education"","""","""","""","""","""","""","""",""""]"
o-0Nen1h78jiWZF_Aq_Jmg,"""Toronto Distillery""",The Junction,"""90 Cawthra Avenue, Suite 100""",Toronto,ON,M6N 3C7,43.6707166,-79.4646226,3.5,3,0,"[""Arts & Entertainment"",""Wineries"",""Distilleries"",""Food"","""","""","""","""","""","""","""","""","""","""",""""]"
_5XClj4E5VCIsEscbrrPKg,"""LoPan""",Little Italy,"""DaiLo, 503 College Street""",Toronto,ON,M6G 1A5,43.6559386,-79.4094603,4,15,1,"[""Asian Fusion"",""Bars"",""Cocktail Bars"",""Nightlife"",""Restaurants"",""Chinese"","""","""","""","""","""","""","""","""",""""]"
u6JJojkbqVlVI4NqKsL54Q,"""DOMA""",Bickford Park,"""50C Clinton Street""",Toronto,ON,M6G 2Y3,43.655478,-79.414277,4,43,1,"[""Asian Fusion"",""Bars"",""Nightlife"",""Korean"",""Restaurants"",""Canadian"","""","""","""","""","""","""","""","""",""""]"
nxbVyDfknWtycymHluAzSA,"""Skwish""",The Beach,"""2252 Queen Street E""",Toronto,ON,M4E 1G2,43.6729833,-79.28668018,3.5,34,0,"[""Asian Fusion"",""Breakfast & Brunch"",""Seafood"",""Restaurants"",""Gastropubs"","""","""","""","""","""","""","""","""","""",""""]"
Hc7tNpMVe-SIsLaUbNvtTw,"""Kultura""",Corktown,"""169 King Street E""",Toronto,ON,M5A 1J4,43.6505004,-79.371493,3,46,0,"[""Asian Fusion"",""Canadian"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
OlSpcJY_nXqWbdwdg4SNvA,"""Global Imperial Cuisine""",Scarborough,"""23 Glen Watford Drive, Suite 9""",Toronto,ON,M1S 2B7,43.78687371,-79.2739297,3,28,1,"[""Asian Fusion"",""Chinese"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
#NAME?,"""Tasty Delight Fusion Cuisine""",,"""149 Ravel Road, Unit B""",Toronto,ON,M2H 1T1,43.7915787,-79.3667465,3,30,1,"[""Asian Fusion"",""Chinese"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
e178giuAicIhb16ymOtiBg,"""R&D Restaurant""",Chinatown,"""241 Spadina Avenue""",Toronto,ON,M5T 2E2,43.6514935,-79.3971849,3.5,184,1,"[""Asian Fusion"",""Chinese"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
C1JNZrYl3H-YzF1dys9SoQ,"""Spadina Garden Restaurant""",Downtown Core,"""116 Dundas St W""",Toronto,ON,M5G 1C3,43.6557306,-79.3843604,3.5,100,0,"[""Asian Fusion"",""Chinese"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
wakI-46P1BLMnf4zdH3V2g,"""Westwood Grill""",Bloor-West Village,"""519 Annette Street""",Toronto,ON,M6P 1S1,43.6599578,-79.4796397,3,34,1,"[""Asian Fusion"",""Chinese"",""Thai"",""DimSum"",""Restaurants"","""","""","""","""","""","""","""","""","""",""""]"
yG2PdMFn6y3QDw4Uq4b5lg,"""Dazzling Cafe""",Willowdale,"""37 Sheppard Avenue E""",Toronto,ON,M2N 7K1,43.761612,-79.4092208,3,49,1,"[""Asian Fusion"",""Coffee & Tea"",""Food"",""Restaurants"",""Pizza"",""Desserts"",""Waffles"","""","""","""","""","""","""","""",""""]"
7W8NfY5eKYxrLtfbpkWouA,"""Gyutaro""",,"""521 Bloor Street W""",Toronto,ON,M5S 1Y4,43.66547801,-79.4090728,3.5,48,0,"[""Asian Fusion"",""Fast Food"",""Restaurants"",""Japanese"","""","""","""","""","""","""","""","""","""","""",""""]"
VqTSCejV20R5BCIbe-ORUA,"""Tito Ron's""",Kensington Market,"""214 Augusta Avenue""",Toronto,ON,M5T 2L8,43.654581,-79.4024681,4,16,0,"[""Asian Fusion"",""Filipino"",""Food Stands"",""Restaurants"","""","""","""","""","""","""","""","""","""","""",""""]"
RcEaxi1h3qMIzQTDQyqNFg,"""Pinoy Hub""",,"""Centrepoint Mall, 6464 Yonge Street""",Toronto,ON,M2M 3X4,43.7956849,-79.4222835,3.5,6,1,"[""Asian Fusion"",""Food"",""Filipino"",""Restaurants"",""Desserts"",""Food Court"","""","""","""","""","""","""","""","""",""""]"
7i0kkZ79MMkI59qCGilltQ,"""Norling""",Parkdale,"""1512 Queen Street W""",Toronto,ON,M6R 1A4,43.64033161,-79.43839096,4,57,1,"[""Asian Fusion"",""Himalayan/Nepalese"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
tisVBZM6OFh1ih4x6rGtDw,"""Garden Gate Restaurant""",The Beach,"""2379 Queen Street E""",Toronto,ON,M4E 1H5,43.6724986,-79.2873494,3.5,45,1,"[""Asian Fusion"",""Imported Food"",""Ethnic Food"",""Chinese"",""Restaurants"",""Specialty Food"",""Food"",""Breakfast & Brunch"","""","""","""","""","""","""",""""]"
3bd0CTqaBAu28vJKOxdkkA,"""Liberty Noodle""",Liberty Village,"""171 E Liberty Street""",Toronto,ON,M6K 3P6,43.6387,-79.417724,2.5,22,0,"[""Asian Fusion"",""Japanese"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
35SEr0cPTuoBJ1DYQ686pA,"""Katsuya""",,"""6048 Yonge Street""",Toronto,ON,M2M 3W5,43.78992211,-79.41845962,4.5,197,1,"[""Asian Fusion"",""Japanese"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
WN3NSIJQHfxtjf1kV7snVA,"""Kevin's Taiyaki""",Koreatown,"""675 Bloor Street""",Toronto,ON,M6G 4B9,43.6639312,-79.4162716,4.5,41,1,"[""Asian Fusion"",""Japanese"",""Restaurants"",""Korean"",""Specialty Food"",""Food"","""","""","""","""","""","""","""","""",""""]"
5nyKUHibR4GCs6ojVljFdA,"""Spring Sushi""",Ryerson,"""10 Dundas Street E""",Toronto,ON,M5B 2G9,43.6564397,-79.3806859,3,249,1,"[""Asian Fusion"",""Japanese"",""Thai"",""Restaurants"","""","""","""","""","""","""","""","""","""","""",""""]"
ctTiEiUTY_FvnZ0ovBeZWQ,"""Ho Ga Oriental Cuisine""",Financial District,"""121 King Street W""",Toronto,ON,M5H 3T9,43.6476825,-79.3830131,4,14,1,"[""Asian Fusion"",""Korean"",""Chinese"",""Restaurants"","""","""","""","""","""","""","""","""","""","""",""""]"
d3olNIBeuH4Eeqc3mkX8LA,"""Seoul Restaurant""",Koreatown,"""621 Bloor Street W""",Toronto,ON,M6G 1K8,43.6644156,-79.4140423,4,60,1,"[""Asian Fusion"",""Korean"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
YFEwCxc-9WRRVGgRv_-p7Q,"""Mcramyun""",Downtown Core,"""1 Baldwin Street""",Toronto,ON,M5T 1L1,43.6562329,-79.3923184,3,25,0,"[""Asian Fusion"",""Korean"",""Restaurants"",""Japanese"",""Ramen"","""","""","""","""","""","""","""","""","""",""""]"
